cve_periodo,cve_periodo_alta,dat_fecha_disposicion,dat_fecha_vencimiento,dat_monto_credito_dispuesto,dat_responsabilidad_total,dat_saldo_princ_inicio,dat_saldo_princ_fin,dat_monto_pago_exigible_acred,dat_monto_pagado_efec_acred,dat_monto_intereses_pagados,dat_tasa_bruta_periodo,dat_num_vencidos,cve_situacion_credito,id_disposicion,ventana
200911,200908,200908,200911,0,30461791,30000000,0,30468604,30598056,598056,8.18,0,2,304007220050FE061004F65001_341,-3
200909,200908,200908,200911,50000000,50158196,50000000,50000000,50169496,0,0,8.14,0,1,304007220050FE061004F65002_340,-5
200910,200908,200908,200911,0,50497388,50000000,50000000,50508700,0,0,8.14,0,1,304007220050FE061004F65002_340,-4
200911,200908,200908,200911,0,50848736,50000000,0,50860086,50996284,996284,8.17,0,2,304007220050FE061004F65002_340,-3
200909,200908,200908,200911,50000000,50125660,50000000,50000000,50137083,0,0,8.23,0,1,304007220050FE061004F65003_340,-5
200910,200908,200908,200911,0,50468368,50000000,50000000,50479792,0,0,8.23,0,1,304007220050FE061004F65003_340,-4
200911,200908,200908,200911,0,50822500,50000000,0,50833924,51016701,1016701,8.23,0,2,304007220050FE061004F65003_340,-3
200909,200908,200908,200911,5000000,5000000,5000000,5000000,5001235,37040,37040,8.89,0,1,304007220050IC721214DX4000_340,-5
200910,200908,200908,200911,0,5000000,5000000,5000000,5001238,0,0,8.91,0,1,304007220050IC721214DX4000_340,-4
200911,200908,200908,200911,0,5038368,5000000,0,5038368,5071836,54482,8.92,0,2,304007220050IC721214DX4000_340,-3
200909,200908,200908,201207,1200000,1167084,1166667,1133333,34169,46282,12949,12.89,0,1,304007220050ID980223GS1000_340,-5
200910,200908,200908,201207,0,1133333,1133333,833333,33740,311440,11440,12.91,0,1,304007220050ID980223GS1000_340,-4
200911,200908,200908,201207,0,833633,833333,800000,33932,42607,9274,12.92,0,1,304007220050ID980223GS1000_340,-3
200912,200908,200908,201207,0,800000,800000,766667,33621,41953,8619,12.93,0,1,304007220050ID980223GS1000_340,-2
201001,200908,200908,201207,0,766942,766667,766667,33884,0,0,12.93,0,1,304007220050ID980223GS1000_340,-1
201002,200908,200908,201207,0,775479,766667,733333,42146,42146,8812,12.91,0,1,304007220050ID980223GS1000_340,0
201003,200908,200908,201207,0,740698,733333,666667,40698,81566,14899,12.92,0,1,304007220050ID980223GS1000_340,1
201004,200908,200908,201207,0,666906,666667,633333,33561,40752,7180,12.93,0,1,304007220050ID980223GS1000_340,2
201005,200908,200908,201207,0,633333,633333,600000,33765,40159,7041,12.95,0,1,304007220050ID980223GS1000_340,3
201006,200908,200908,201207,0,600216,600000,566667,33537,40021,6473,12.94,0,1,304007220050ID980223GS1000_340,4
201007,200908,200908,201207,0,566667,566667,533333,33687,39442,6285,11.92,0,1,304007220050ID980223GS1000_340,5
201008,200908,200908,201207,0,533510,533333,500000,33664,38808,5463,11.91,0,1,304007220050ID980223GS1000_340,6
201009,200908,200908,201207,0,500165,500000,466667,33488,38460,4961,11.9,0,1,304007220050ID980223GS1000_340,7
201010,200908,200908,201207,0,466667,466667,466667,37963,0,4629,11.9,0,1,304007220050ID980223GS1000_340,8
201011,200908,200908,201207,0,471296,466667,400000,33476,76085,4779,12.87,0,1,304007220050ID980223GS1000_340,9
201012,200908,200908,201207,0,400000,400000,366667,33596,37622,4420,12.89,0,1,304007220050ID980223GS1000_340,10
200909,200908,200908,201008,13058,13176,13058,12036,1145,1145,122,13.5,0,1,304007220050IL060911EM9000_339,-5
200910,200908,200908,201008,0,12167,12036,11002,1169,1169,135,13.5,0,1,304007220050IL060911EM9000_339,-4
200911,200908,200908,201008,0,11122,11002,9956,1169,1169,124,13.5,0,1,304007220050IL060911EM9000_339,-3
200912,200908,200908,201008,0,10065,9956,8899,1169,1169,112,13.5,0,1,304007220050IL060911EM9000_339,-2
201001,200908,200908,201008,0,8996,8899,7830,1169,1169,100,13.5,0,1,304007220050IL060911EM9000_339,-1
201002,200908,200908,201008,0,7915,7830,6748,1169,1169,88,13.5,0,1,304007220050IL060911EM9000_339,0
201003,200908,200908,201008,0,6822,6748,5655,1169,1169,76,13.5,0,1,304007220050IL060911EM9000_339,1
201004,200908,200908,201008,0,5716,5655,4549,1169,1169,52,13.5,0,1,304007220050IL060911EM9000_339,2
201005,200908,200908,201008,0,4598,4549,3431,1169,1169,39,13.5,0,1,304007220050IL060911EM9000_339,3
201006,200908,200908,201008,0,3468,3431,2300,1169,1169,26,13.5,0,1,304007220050IL060911EM9000_339,4
201007,200908,200908,201008,0,2325,2300,1156,1169,1169,13,13.5,0,1,304007220050IL060911EM9000_339,5
201008,200908,200908,201008,0,1169,1156,0,1169,1169,0,13.5,0,1,304007220050IL060911EM9000_339,6
200909,200908,200908,201308,168720,170238,168720,166050,4252,4252,1582,13.5,0,1,304007220050IL060911EM9001_339,-5
200910,200908,200908,201308,0,167856,166050,163350,4568,4568,1868,13.5,0,1,304007220050IL060911EM9001_339,-4
200911,200908,200908,201308,0,165126,163350,160619,4568,4568,1838,13.5,0,1,304007220050IL060911EM9001_339,-3
200912,200908,200908,201308,0,162366,160619,157858,4568,4568,1807,13.5,0,1,304007220050IL060911EM9001_339,-2
201001,200908,200908,201308,0,159574,157858,155065,4568,4568,1776,13.5,0,1,304007220050IL060911EM9001_339,-1
201002,200908,200908,201308,0,156751,155065,152241,4568,4568,1744,13.5,0,1,304007220050IL060911EM9001_339,0
201003,200908,200908,201308,0,153897,152241,149386,4568,4568,1713,13.5,0,1,304007220050IL060911EM9001_339,1
201004,200908,200908,201308,0,151010,149386,146498,4568,4568,1649,13.5,0,1,304007220050IL060911EM9001_339,2
201005,200908,200908,201308,0,148091,146498,143578,4568,4568,1616,13.5,0,1,304007220050IL060911EM9001_339,3
201006,200908,200908,201308,0,145139,143578,140625,4568,4568,1583,13.5,0,1,304007220050IL060911EM9001_339,4
201007,200908,200908,201308,0,142154,140625,137638,4568,4568,1550,13.5,0,1,304007220050IL060911EM9001_339,5
201008,200908,200908,201308,0,139135,137638,147008,5673,4568,1646,13.5,0,1,304007220050IL060911EM9001_339,6
201009,200908,200908,201308,12390,148602,147008,142984,5678,5673,1610,13.5,0,1,304007220050IL060911EM9001_339,7
201010,200908,200908,201308,0,144539,142984,138915,5678,5678,1564,13.5,0,1,304007220050IL060911EM9001_339,8
201011,200908,200908,201308,0,140425,138915,134800,5678,5678,1518,13.5,0,1,304007220050IL060911EM9001_339,9
201012,200908,200908,201308,0,136266,134800,130638,5678,5678,1471,13.5,0,1,304007220050IL060911EM9001_339,10
201101,200908,200908,201308,0,132059,130638,126430,5678,5678,1424,13.5,0,1,304007220050IL060911EM9001_339,11
201102,200908,200908,201308,0,127805,126430,122175,5678,5678,1376,13.5,0,1,304007220050IL060911EM9001_339,12
201103,200908,200908,201308,0,123503,122175,117871,5678,5678,1328,13.5,0,1,304007220050IL060911EM9001_339,13
201104,200908,200908,201308,0,119153,117871,113520,5678,5678,1279,13.5,0,1,304007220050IL060911EM9001_339,14
201105,200908,200908,201308,0,114754,113520,109119,5678,5678,1229,13.5,0,1,304007220050IL060911EM9001_339,15
201106,200908,200908,201308,0,110306,109119,104669,5678,5678,1179,13.5,0,1,304007220050IL060911EM9001_339,16
201107,200908,200908,201308,0,105807,104669,100168,5678,5678,1129,13.5,0,1,304007220050IL060911EM9001_339,17
201108,200908,200908,201308,0,101258,100168,108001,5677,5678,1212,13.5,0,1,304007220050IL060911EM9001_339,18
201109,200908,200908,201308,12384,109175,108001,103539,5677,5677,1166,13.5,0,1,304007220050IL060911EM9001_339,19
201110,200908,200908,201308,0,104665,103539,99026,5677,5677,1116,13.5,0,1,304007220050IL060911EM9001_339,20
201111,200908,200908,201308,0,100103,99026,94463,5677,5677,1064,13.5,0,1,304007220050IL060911EM9001_339,21
201112,200908,200908,201308,0,95490,94463,89848,5677,5677,1013,13.5,0,1,304007220050IL060911EM9001_339,22
201201,200908,200908,201308,0,90825,89848,85182,5677,5677,960,13.5,0,1,304007220050IL060911EM9001_339,23
201202,200908,200908,201308,0,86108,85182,80463,5677,5677,907,13.5,0,1,304007220050IL060911EM9001_339,24
201203,200908,200908,201308,0,81338,80463,75691,5677,5677,853,13.5,0,1,304007220050IL060911EM9001_339,25
201204,200908,200908,201308,0,76514,75691,70865,5679,5677,799,13.5,0,1,304007220050IL060911EM9001_339,26
201205,200908,200908,201308,0,71636,70865,65985,5679,5677,744,13.5,0,1,304007220050IL060911EM9001_339,27
201206,200908,200908,201308,0,66702,65985,61050,5679,5677,742,13.5,0,1,304007220050IL060911EM9001_339,28
201207,200908,200908,201308,0,61714,61050,56059,5733,5677,687,13.5,0,1,304007220050IL060911EM9001_339,29
201208,200908,200908,201308,0,56669,56059,62648,5536,5677,631,13.5,0,1,304007220050IL060911EM9001_339,30
201209,200908,200908,201308,11635,63329,62648,57742,5665,5610,705,13.5,0,1,304007220050IL060911EM9001_339,31
201210,200908,200908,201308,0,58370,57742,52782,5666,5610,650,13.5,0,1,304007220050IL060911EM9001_339,32
201211,200908,200908,201308,0,53356,52782,47765,5667,5610,594,13.5,0,1,304007220050IL060911EM9001_339,33
201212,200908,200908,201308,0,48285,47765,42692,5667,5610,537,13.5,0,1,304007220050IL060911EM9001_339,34
201301,200908,200908,201308,0,43157,42692,37562,5668,5610,480,13.5,0,1,304007220050IL060911EM9001_339,35
201302,200908,200908,201308,0,37971,37562,32375,5669,5610,423,13.5,0,1,304007220050IL060911EM9001_339,36
201303,200908,200908,201308,0,32727,32375,27129,5669,5610,364,13.5,0,1,304007220050IL060911EM9001_339,37
201304,200908,200908,201308,0,27424,27129,21824,5670,5610,305,13.5,0,1,304007220050IL060911EM9001_339,38
201305,200908,200908,201308,0,22061,21824,16459,5671,5610,246,13.5,0,1,304007220050IL060911EM9001_339,39
201306,200908,200908,201308,0,16638,16459,11034,5671,5610,185,13.5,0,1,304007220050IL060911EM9001_339,40
201307,200908,200908,201308,0,11154,11034,5548,5672,5610,124,13.5,0,1,304007220050IL060911EM9001_339,41
201308,200908,200908,201308,0,5608,5548,0,62,5610,62,13.5,0,1,304007220050IL060911EM9001_339,42
200909,200908,200908,200911,5000000,5014025,5000000,5000000,5015300,0,0,9.18,0,1,304007220050IM831119IDA000_340,-5
200910,200908,200908,200911,0,5052275,5000000,5000000,5053550,0,0,9.18,0,1,304007220050IM831119IDA000_340,-4
200911,200908,200908,200911,0,5091800,5000000,0,5093075,5113475,113475,9.18,0,2,304007220050IM831119IDA000_340,-3
200909,200908,200908,201406,6648484,6648484,6648484,6648484,98373,74795,74795,13.5,0,1,304007220050JA030317UH4000_341,-5
200910,200908,200908,201406,0,6648484,6648484,6648484,98373,0,0,13.5,0,1,304007220050JA030317UH4000_341,-4
200911,200908,200908,201406,0,6725773,6648484,6648484,173169,152084,152084,13.5,0,1,304007220050JA030317UH4000_341,-3
200912,200908,200908,201406,0,6648484,6648484,6648484,98373,77289,77289,13.5,0,1,304007220050JA030317UH4000_341,-2
201001,200908,200908,201406,0,6648484,6648484,6648484,98373,0,0,13.5,0,1,304007220050JA030317UH4000_341,-1
201002,200908,200908,201406,0,6725773,6648484,6648484,173169,77289,77289,13.5,0,1,304007220050JA030317UH4000_341,0
201003,200908,200908,201406,0,6718293,6648484,6455686,165689,338781,145983,13.5,0,1,304007220050JA030317UH4000_341,1
201004,200908,200908,201406,0,6455686,6455686,6357718,101414,170594,72626,13.5,0,1,304007220050JA030317UH4000_341,2
201005,200908,200908,201406,0,6357718,6357718,6258688,102449,172938,73908,13.5,0,1,304007220050JA030317UH4000_341,3
201006,200908,200908,201406,0,6258688,6258688,6158586,103496,170512,70410,13.5,0,1,304007220050JA030317UH4000_341,4
201007,200908,200908,201406,0,6158586,6158586,6158586,172781,0,71594,13.5,0,1,304007220050JA030317UH4000_341,5
201008,200908,200908,201406,0,6230180,6158586,5955116,105459,340601,65538,12.5,0,1,304007220050JA030317UH4000_341,6
201009,200908,200908,201406,0,5955116,5955116,5851725,106543,165423,62032,12.5,0,1,304007220050JA030317UH4000_341,7
201010,200908,200908,201406,0,5851725,5851725,5851725,167498,0,62987,12.5,0,1,304007220050JA030317UH4000_341,8
201011,200908,200908,201406,0,5914712,5851725,5641571,108747,333008,59867,12.5,0,1,304007220050JA030317UH4000_341,9
201012,200908,200908,201406,0,5641571,5641571,5534783,109867,167513,60725,12.5,0,1,304007220050JA030317UH4000_341,10
201101,200908,200908,201406,0,5534783,5534783,5426838,110998,167521,59576,12.5,0,1,304007220050JA030317UH4000_341,11
201102,200908,200908,201406,0,5426838,5426838,5317724,112142,161875,52761,12.5,0,1,304007220050JA030317UH4000_341,12
201103,200908,200908,201406,0,5317724,5317724,5280223,186293,94741,57239,13.5,0,1,304007220050JA030317UH4000_341,13
201104,200908,200908,201406,0,5280223,5280223,5207428,170075,72849,58584,13.5,0,1,304007220050JA030317UH4000_341,14
201105,200908,200908,201406,0,5266012,5207428,4983238,115789,342014,59240,13.5,0,1,304007220050JA030317UH4000_341,15
201106,200908,200908,201406,0,4983238,4983238,4869318,116980,169981,56061,13.5,0,1,304007220050JA030317UH4000_341,16
201107,200908,200908,201406,0,4869318,4869318,4869318,171760,0,56606,13.5,0,1,304007220050JA030317UH4000_341,17
201108,200908,200908,201406,0,4925924,4869318,4637763,119402,343428,55267,13.5,0,1,304007220050JA030317UH4000_341,18
201109,200908,200908,201406,0,4637763,4637763,4621099,221707,68839,52175,13.5,0,1,304007220050JA030317UH4000_341,19
201110,200908,200908,201406,0,4621099,4621099,4401163,121876,272482,52546,13.5,0,1,304007220050JA030317UH4000_341,20
201111,200908,200908,201406,0,4401163,4401163,4280937,123133,169739,49513,13.5,0,1,304007220050JA030317UH4000_341,21
201112,200908,200908,201406,0,4280937,4280937,4280937,171294,0,49766,13.5,0,1,304007220050JA030317UH4000_341,22
201201,200908,200908,201406,0,4330703,4280937,4036564,125689,342492,48353,13.5,0,1,304007220050JA030317UH4000_341,23
201203,200908,200908,201406,0,4036564,3912389,3912389,171003,0,45482,13.5,0,1,304007220050JA030317UH4000_341,25
201204,200908,200908,201406,0,3957871,3912389,3702087,212989,298668,42602,13.5,0,1,304007220050JA030317UH4000_341,26
201205,200908,200908,201406,0,3702087,3702087,3531732,172192,212965,42547,13.5,0,1,304007220050JA030317UH4000_341,27
201206,200908,200908,201406,0,3531732,3531732,3531732,169377,0,0,13.5,0,1,304007220050JA030317UH4000_341,28
201207,200908,200908,201406,0,3571464,3531732,3271038,211750,339975,79281,13.5,0,1,304007220050JA030317UH4000_341,29
201208,200908,200908,201406,0,3271038,3271038,3138569,171930,170495,38026,13.5,0,1,304007220050JA030317UH4000_341,30
201209,200908,200908,201406,0,3138569,3138569,3138569,133904,0,0,13.5,0,1,304007220050JA030317UH4000_341,31
201210,200908,200908,201406,0,3173878,3138569,2869311,207059,339786,70238,13.5,0,1,304007220050JA030317UH4000_341,32
201211,200908,200908,201406,0,2869311,2869311,2732490,170583,169101,32280,13.5,0,1,304007220050JA030317UH4000_341,33
201212,200908,200908,201406,0,2732490,2732490,2594187,171566,170068,31765,13.5,0,1,304007220050JA030317UH4000_341,34
201301,200908,200908,201406,0,2594187,2594187,2454386,171473,169958,30157,13.5,0,1,304007220050JA030317UH4000_341,35
201302,200908,200908,201406,0,2454386,2454386,2424095,279726,56062,25771,13.5,0,1,304007220050JA030317UH4000_341,36
201303,200908,200908,201406,0,2424095,2424095,2313070,142847,111524,0,13.5,0,1,304007220050JA030317UH4000_341,37
201304,200908,200908,201406,0,2339959,2313070,2025829,197262,338789,51304,13.5,0,1,304007220050JA030317UH4000_341,38
201305,200908,200908,201406,0,2025829,2025829,2025829,317158,0,0,13.5,0,1,304007220050JA030317UH4000_341,39
201306,200908,200908,201406,0,2049379,2025829,1879871,171090,170390,23550,13.5,0,1,304007220050JA030317UH4000_341,40
201307,200908,200908,201406,0,1901020,1879871,1732331,341291,168889,21149,13.5,0,1,304007220050JA030317UH4000_341,41
201308,200908,200908,201406,0,1752469,1732331,1583193,170892,172296,20138,13.5,0,1,304007220050JA030317UH4000_341,42
201309,200908,200908,201406,0,1601598,1583193,1432439,341059,171194,18405,13.5,0,1,304007220050JA030317UH4000_341,43
201310,200908,200908,201406,0,1448554,1432439,1280052,340855,171016,16115,13.5,0,1,304007220050JA030317UH4000_341,44
201311,200908,200908,201406,0,1294933,1280052,1126014,170587,171807,14881,13.5,0,1,304007220050JA030317UH4000_341,45
201312,200908,200908,201406,0,1138682,1126014,970308,340557,169541,12668,13.5,0,1,304007220050JA030317UH4000_341,46
201401,200908,200908,201406,0,981588,970308,812915,340769,180780,11280,13.5,0,1,304007220050JA030317UH4000_341,47
201402,200908,200908,201406,0,822365,812915,653817,339822,170696,9450,13.5,0,1,304007220050JA030317UH4000_341,48
201403,200908,200908,201406,0,660682,653817,330311,176921,338275,12596,13.5,0,1,304007220050JA030317UH4000_341,48
201404,200908,200908,201406,0,330311,330311,330311,334150,0,0,13.5,0,1,304007220050JA030317UH4000_341,49
201405,200908,200908,201406,0,334027,330311,165986,169702,168904,3716,13.5,0,1,304007220050JA030317UH4000_341,50
200909,200908,200908,201406,1000000,1000000,1000000,1000000,14796,11250,11250,13.5,0,1,304007220050JA030317UH4001_341,-5
200910,200908,200908,201406,0,1000000,1000000,1000000,14796,0,0,13.5,0,1,304007220050JA030317UH4001_341,-4
200911,200908,200908,201406,0,1011625,1000000,1000000,26046,22875,22875,13.5,0,1,304007220050JA030317UH4001_341,-3
200912,200908,200908,201406,0,1000000,1000000,1000000,14796,11625,11625,13.5,0,1,304007220050JA030317UH4001_341,-2
201001,200908,200908,201406,0,1000000,1000000,1000000,14796,0,0,13.5,0,1,304007220050JA030317UH4001_341,-1
201002,200908,200908,201406,0,1011625,1000000,1000000,26046,11625,11625,13.5,0,1,304007220050JA030317UH4001_341,0
201003,200908,200908,201406,0,1010500,1000000,985579,24921,33195,18774,13.5,0,1,304007220050JA030317UH4001_341,1
201004,200908,200908,201406,0,988762,985579,956268,15254,43472,10924,13.5,0,1,304007220050JA030317UH4001_341,2
201005,200908,200908,201406,0,956268,956268,941373,15409,26012,11117,13.5,0,1,304007220050JA030317UH4001_341,3
201006,200908,200908,201406,0,941373,941373,926317,15567,25646,10590,13.5,0,1,304007220050JA030317UH4001_341,4
201007,200908,200908,201406,0,926317,926317,926317,25988,0,10768,13.5,0,1,304007220050JA030317UH4001_341,5
201008,200908,200908,201406,0,937085,926317,895713,15887,51964,10592,13.5,0,1,304007220050JA030317UH4001_341,6
201009,200908,200908,201406,0,895713,895713,880162,16050,25628,10077,13.5,0,1,304007220050JA030317UH4001_341,7
201010,200908,200908,201406,0,880162,880162,880162,25952,0,10232,13.5,0,1,304007220050JA030317UH4001_341,8
201011,200908,200908,201406,0,890394,880162,848552,16380,51567,9725,13.5,0,1,304007220050JA030317UH4001_341,9
201012,200908,200908,201406,0,848552,848552,832490,16548,25926,9864,13.5,0,1,304007220050JA030317UH4001_341,10
201101,200908,200908,201406,0,832490,832490,816254,16718,25914,9678,13.5,0,1,304007220050JA030317UH4001_341,11
201102,200908,200908,201406,0,816254,816254,799842,16890,24983,8571,13.5,0,1,304007220050JA030317UH4001_341,12
201103,200908,200908,201406,0,799842,799842,799842,42963,0,9298,13.5,0,1,304007220050JA030317UH4001_341,13
201104,200908,200908,201406,0,809140,799842,783252,25581,25901,8812,13.5,0,1,304007220050JA030317UH4001_341,14
201105,200908,200908,201406,0,792064,783252,749532,17416,51442,8910,13.5,0,1,304007220050JA030317UH4001_341,15
